,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2614,3210,15595440,S2376,639,S0,Female,39,5,96482.6,1,1,1,70110.09,0
2615,163,15592025,S803,753,S0,Female,42,3,116111.99,2,1,0,69978.99,0
2616,5464,15713655,S1127,695,S0,Male,58,3,62397.41,1,1,1,128258.77,1
2617,9210,15700964,S2273,613,S1,Male,45,6,120582.4,1,0,0,88171.85,1
2618,9047,15738166,S284,561,S1,Female,42,5,142016.45,4,1,1,107516.84,1
2619,1419,15664555,S1232,667,S1,Male,46,3,132802.83,3,1,1,124602.89,1
2620,8418,15803976,S2153,636,S1,Male,49,4,124516.29,2,1,0,92553.32,1
2621,2576,15791944,S2347,603,S0,Male,37,7,62397.41,2,1,0,140449.94,0
2622,9563,15717065,S1668,638,S2,Female,31,6,62397.41,1,1,0,69895.25,1
2623,754,15575428,S1802,672,S0,Male,41,4,140514.27,1,1,1,142417.77,0
2624,6953,15808228,S1090,734,S0,Female,42,7,62397.41,2,1,0,70474.23,0
2625,6609,15661275,S406,599,S0,Female,44,3,62397.41,2,1,0,98331.47,0
2626,4405,15764174,S2047,592,S1,Female,43,5,113588.89,2,1,0,60535.09,0
2627,6958,15622578,S2077,570,S0,Male,36,7,62397.41,2,1,0,62694.61,0
2628,4711,15578788,S97,589,S2,Male,49,5,113945.96,1,1,0,96903.28,0
2629,2274,15778290,S2389,609,S0,Male,28,5,62397.41,2,1,1,69118.93,0
2630,2089,15723894,S1311,595,S0,Female,42,4,62397.41,2,1,0,72530.56,0
2631,9146,15787907,S1350,633,S0,Male,42,5,104399.59,1,1,0,77504.49,0
2632,5095,15670528,S336,676,S0,Male,62,4,105852.76,1,1,1,117622.08,0
2633,2242,15630402,S1770,642,S0,Male,32,3,62397.41,2,0,0,85594.34,0
2634,9908,15752956,S379,628,S1,Female,37,7,112933.93,2,0,0,115713.36,0
2635,7608,15714586,S875,636,S1,Male,35,3,121907.27,2,1,0,63587.66,0
2636,7421,15665110,S2320,523,S1,Male,37,4,129930.99,1,1,0,86552.23,0
2637,3226,15591822,S1962,718,S0,Female,60,6,124560.57,3,1,0,131263.72,1
2638,2526,15648362,S1855,673,S0,Female,42,3,122875.61,2,1,1,116344.86,0
2639,7273,15642336,S1955,596,S0,Female,50,4,62397.41,2,1,1,67556.78,0
2640,3101,15608760,S1798,753,S2,Female,38,6,62397.41,2,1,1,65557.22,0
2641,8197,15622289,S1439,665,S2,Male,42,6,62397.41,2,0,1,77329.62,0
2642,3032,15683625,S83,514,S0,Female,44,5,62397.41,2,1,0,132521.75,0
2643,9172,15695225,S1521,628,S1,Female,39,4,147117.17,2,0,0,95867.54,0
2644,4037,15774854,S923,617,S0,Male,37,5,62397.41,2,1,0,97401.89,0
2645,8115,15706365,S1361,602,S0,Female,39,5,62397.41,2,1,0,139520.43,0
2646,7981,15764226,S191,621,S2,Female,36,6,131906.49,2,1,0,117451.69,0
2647,8855,15773868,S1300,672,S0,Male,39,5,114102.8,1,0,0,107580.77,0
2648,6036,15671789,S1227,621,S2,Male,42,2,114295.23,1,0,0,124788.31,0
2649,5566,15777772,S775,674,S0,Male,41,3,140390.45,2,1,1,78611.9,0
2650,4400,15680421,S2111,596,S2,Female,50,3,126035.54,2,0,1,109863.72,0
2651,1529,15726403,S514,556,S0,Female,37,3,144826.58,2,1,1,83429.53,0
2652,627,15715079,S1734,737,S0,Male,34,5,135911.8,1,1,0,66822.69,1
2653,6202,15667889,S2160,546,S0,Male,37,5,62397.41,2,1,0,126563.73,0
2654,9100,15768471,S653,636,S0,Female,42,5,117971.12,2,1,0,140746.14,0
2655,6410,15804516,S1056,696,S1,Male,37,6,137329.11,2,1,1,141243.53,0
2656,1884,15757385,S2415,606,S0,Male,37,3,114741.8,1,0,0,125334.23,0
2657,1281,15636061,S553,649,S0,Male,39,4,62397.41,2,0,0,81230.12,0
2658,515,15670866,S2469,569,S1,Female,47,6,118316.31,1,0,0,98991.5,1
2659,1703,15715597,S1038,587,S0,Female,32,5,119656.37,2,0,0,140888.39,0
2660,2811,15766869,S1428,652,S2,Female,45,3,62397.41,2,0,0,142481.99,0
2661,5436,15750121,S273,673,S0,Male,47,4,105673.06,1,1,0,134045.68,1
2662,6341,15735968,S2439,693,S1,Female,48,4,118444.56,3,1,0,125311.76,1
2663,5101,15773520,S959,641,S2,Male,46,7,119209.31,1,1,1,100181.25,0
2664,6760,15669805,S2461,651,S0,Male,37,3,62397.41,2,1,0,92980.18,0
2665,3148,15756333,S1828,693,S1,Male,42,4,154426.0,1,1,1,87917.49,0
2666,1510,15685654,S2143,664,S0,Female,32,5,112743.36,1,1,0,109096.38,0
2667,8439,15689786,S2346,628,S1,Female,31,4,111640.79,2,0,1,83892.5,0
2668,3134,15743760,S1095,753,S0,Male,73,5,62397.41,2,1,1,76561.66,0
2669,7210,15814816,S929,683,S0,Male,54,5,118553.48,2,0,1,93594.79,0
2670,1800,15596165,S435,684,S0,Female,65,6,106397.12,2,1,1,75605.51,0
2671,8972,15713463,S2521,625,S2,Male,45,6,129072.09,1,1,0,72542.56,0
2672,3332,15810454,S2347,670,S0,Female,42,2,62397.41,2,1,1,57658.54,0
2673,2827,15758136,S2522,620,S0,Female,37,5,62397.41,2,0,0,75208.47,0
2674,8481,15653620,S2357,707,S1,Female,38,4,117393.29,2,1,1,111266.85,0
2675,6505,15683471,S1208,629,S0,Male,39,2,62397.41,1,1,1,128861.33,0
2676,1569,15764409,S561,525,S2,Male,34,3,149078.84,1,1,1,74644.7,0
2677,7900,15762091,S1462,611,S0,Female,55,2,62397.41,3,0,0,83351.95,1
2678,5871,15569266,S685,628,S0,Male,46,6,62397.41,2,1,1,90862.17,0
2679,9383,15673238,S344,680,S1,Female,36,3,139966.75,1,1,1,116369.22,0
2680,5779,15579714,S2286,649,S1,Male,37,4,111320.32,2,0,0,78005.82,0
2681,3472,15594898,S1886,504,S1,Female,42,5,122415.59,2,1,0,132185.51,0
2682,8402,15796480,S1269,629,S2,Female,46,5,103185.93,1,1,1,118920.51,1
2683,1655,15684181,S303,618,S2,Male,38,4,103628.31,1,0,0,119682.5,0
2684,3046,15603156,S215,651,S0,Female,34,5,106173.98,1,0,0,102590.92,0
2685,9823,15634606,S460,715,S1,Male,43,5,125137.13,2,1,1,110371.97,0
2686,4902,15644796,S1598,645,S1,Male,46,6,105600.49,2,1,0,61237.64,0
2687,8574,15738588,S1301,605,S1,Male,42,5,133140.46,2,0,1,130347.57,0
2688,5781,15618239,S1427,663,S0,Male,51,4,145547.93,1,1,0,108825.42,1
2689,5125,15661723,S2063,621,S2,Male,37,3,62397.41,2,1,0,115032.96,0
2690,7149,15667938,S791,673,S0,Male,47,4,62397.41,2,1,0,126966.2,0
2691,1716,15774507,S819,607,S2,Male,39,6,121353.28,1,1,0,116744.15,0
2692,990,15609176,S1298,576,S2,Female,35,4,62397.41,2,1,0,138826.36,0
2693,7956,15591091,S1348,743,S0,Female,35,5,62397.41,1,1,0,89077.48,0
2694,3192,15697391,S1321,633,S0,Female,44,5,62397.41,1,0,0,73044.21,1
2695,7691,15643828,S2552,712,S2,Female,44,6,62397.41,2,1,0,103778.55,0
2696,8593,15704844,S2531,711,S2,Male,40,3,62397.41,2,0,0,75410.53,0
2697,7066,15704651,S652,753,S0,Male,37,5,96572.83,2,0,0,78814.33,1
2698,1242,15647842,S663,622,S1,Male,52,3,115011.79,1,1,0,80996.78,1
2699,9013,15607301,S1719,648,S0,Male,37,6,62397.41,2,1,0,124587.33,0
2700,7679,15619953,S913,753,S0,Male,39,2,125113.62,1,0,1,71834.49,0
2701,6738,15629002,S1557,699,S2,Female,38,6,62397.41,2,1,0,64622.83,0
2702,4576,15718667,S556,625,S2,Male,38,5,112876.19,1,1,1,74412.45,0
2703,7201,15701164,S501,687,S0,Male,39,5,62397.41,2,0,0,73894.91,0
2704,9094,15778934,S2016,480,S0,Male,43,7,62397.41,1,1,0,125836.06,1
2705,8807,15801431,S2447,617,S0,Female,44,6,131460.3,1,1,0,132237.06,1
2706,135,15649430,S902,648,S1,Male,42,5,117963.37,2,1,0,77281.86,0
2707,3806,15740602,S593,712,S0,Male,37,5,62397.41,2,1,1,118356.14,0
2708,886,15632365,S82,552,S0,Male,37,3,104204.95,1,1,1,116220.2,0
2709,1079,15722578,S431,573,S0,Female,54,4,137791.24,1,1,0,124223.64,1
2710,618,15580914,S743,606,S0,Female,44,3,125665.29,1,1,0,97113.71,0
2711,4705,15749807,S1298,706,S0,Female,51,4,62397.41,2,1,0,112479.97,0
2712,1089,15614716,S1603,663,S0,Male,51,6,142884.78,2,1,1,91212.97,0
2713,4195,15794472,S1186,670,S2,Female,40,4,82587.09,2,1,1,142424.63,0
2714,4557,15648967,S1220,556,S2,Male,42,5,112579.0,2,1,0,95861.55,1
2715,1304,15737194,S879,599,S2,Male,41,4,62397.41,2,0,0,63129.53,0
2716,4018,15630113,S492,706,S2,Female,43,4,62397.41,2,0,1,134872.66,0
2717,9759,15700366,S1427,704,S0,Female,62,5,134658.84,1,1,1,113098.09,0
2718,9708,15810432,S1233,643,S2,Male,42,2,108976.53,2,1,0,59066.79,0
2719,4691,15572265,S745,601,S0,Male,42,6,92232.58,1,1,1,138855.8,0
2720,1759,15778005,S138,574,S0,Female,49,3,62397.41,2,0,1,116128.7,0
2721,2367,15677785,S1681,605,S0,Male,33,7,62397.41,1,0,1,104205.03,0
2722,7315,15725772,S249,695,S0,Male,63,4,62397.41,3,1,1,97062.07,0
2723,5859,15720559,S2351,696,S1,Female,39,6,113593.7,2,0,0,136967.34,0
2724,1005,15582492,S1156,672,S2,Male,39,5,119655.69,2,1,0,70590.43,0
2725,2025,15811036,S1066,711,S0,Male,39,5,158658.36,1,1,1,128490.42,0
2726,4500,15618225,S1300,617,S1,Male,51,4,123829.98,1,0,1,63557.43,1
2727,9990,15701280,S1409,680,S0,Male,55,6,131041.55,1,0,1,58905.6,1
2728,2239,15739578,S1737,644,S0,Female,35,5,62397.41,1,0,1,61261.99,0
2729,4103,15701555,S197,538,S2,Male,42,5,62397.41,2,0,0,139092.08,0
2730,9529,15652192,S286,571,S0,Female,34,4,62397.41,2,0,0,125406.68,0
2731,1882,15812197,S28,607,S2,Male,40,3,62397.41,1,1,1,92887.75,1
2732,4916,15619130,S850,622,S0,Female,43,4,121874.05,1,1,0,135981.63,0
2733,7623,15630698,S864,597,S2,Male,38,4,62397.41,2,0,1,119758.08,0
2734,4960,15587311,S1404,566,S2,Male,45,5,132295.3,1,1,1,94454.88,0
2735,2852,15801488,S1235,657,S0,Male,42,7,134690.2,1,0,1,71675.68,0
2736,4822,15633531,S1481,641,S1,Female,55,6,131487.87,1,1,0,113106.12,1
2737,3469,15702030,S1716,669,S1,Male,39,4,79997.01,1,1,0,80317.08,0
2738,700,15685314,S528,541,S2,Female,48,3,144706.85,1,1,1,127667.84,1
2739,1105,15603665,S1647,543,S0,Female,46,6,62397.41,1,1,0,101584.42,0
2740,2254,15806027,S2342,633,S2,Female,40,3,103727.58,2,1,0,95242.12,0
2741,2255,15668081,S1084,577,S2,Female,45,5,112183.81,2,1,0,123090.36,1
2742,2928,15745527,S485,668,S2,Male,47,5,119189.37,1,0,0,141804.88,0
2743,2432,15705991,S2587,612,S2,Male,53,6,148087.89,1,1,0,72636.39,1
2744,5852,15765297,S251,653,S1,Male,47,6,110330.15,2,1,1,58276.7,0
2745,8355,15769980,S2494,657,S0,Male,49,4,62397.41,2,1,0,141435.24,0
2746,3135,15755018,S448,716,S1,Female,39,3,144830.82,1,1,0,142238.95,0
2747,418,15655171,S750,613,S0,Male,37,5,115804.82,1,1,1,58612.57,0
2748,3437,15720943,S1723,603,S0,Male,41,3,140631.02,1,1,1,139251.09,1
2749,1295,15711687,S1104,590,S0,Male,45,3,62397.41,2,1,1,65443.72,0
2750,221,15790596,S1549,595,S2,Male,42,6,62397.41,2,1,0,134169.45,0
2751,1665,15765982,S1518,620,S0,Male,39,4,135291.04,1,1,1,75284.24,0
2752,3102,15678882,S1548,730,S1,Female,33,5,124527.96,1,0,1,114003.61,0
2753,4659,15679148,S582,642,S0,Male,36,5,62397.41,2,1,1,116206.96,0
2754,4918,15574122,S70,638,S0,Female,42,5,62397.41,1,1,1,136202.06,0
2755,4695,15611756,S267,672,S2,Female,49,5,62397.41,2,0,0,90894.15,0
2756,7402,15712596,S1712,614,S2,Female,44,5,62397.41,1,1,1,68522.26,0
2757,6961,15806983,S2335,693,S0,Female,51,4,62397.41,2,1,1,57883.11,0
2758,9840,15624323,S2061,695,S0,Male,37,7,124040.88,1,0,0,83715.72,0
2759,639,15797710,S1184,560,S0,Female,36,5,62397.41,2,0,1,79910.29,0
2760,6920,15694125,S2560,707,S2,Male,49,4,151934.39,2,0,0,78830.71,1
2761,6772,15639576,S1704,655,S0,Male,35,3,62397.41,2,0,0,96970.11,0
2762,5354,15641312,S2423,582,S0,Female,37,4,105498.95,1,1,0,119168.23,0
2763,4965,15645511,S384,524,S2,Female,49,3,127294.42,1,0,1,68765.13,0
2764,4265,15729804,S1551,542,S0,Female,44,4,62397.41,1,1,1,118840.95,0
2765,7362,15600708,S558,753,S1,Female,40,5,119838.01,1,0,1,112602.18,0
2766,9496,15800805,S2561,630,S2,Female,33,4,105925.99,3,1,0,64590.45,1
2767,5368,15792029,S2469,665,S2,Male,35,4,62397.41,2,0,1,134644.19,0
2768,4455,15762993,S1902,665,S1,Female,44,4,117497.49,1,1,0,137967.44,0
2769,993,15788131,S2237,753,S0,Male,39,7,62397.41,1,1,0,59582.61,1
2770,6347,15755649,S735,579,S1,Male,62,4,122760.78,1,1,0,103214.3,1
2771,9699,15667458,S1812,641,S0,Male,37,3,122341.75,1,1,1,69522.13,0
2772,80,15599792,S413,663,S2,Male,57,4,109105.19,1,0,1,93691.77,0
2773,896,15678058,S733,669,S0,Male,53,5,120212.05,1,0,0,138883.1,1
2774,6254,15784700,S1407,654,S0,Female,44,3,62397.41,2,1,1,108262.88,0
2775,9652,15605037,S1351,753,S2,Male,42,4,131357.56,1,1,1,69780.41,0
2776,8696,15800583,S2252,617,S0,Male,41,4,62397.41,2,1,1,61231.49,0
2777,6394,15629187,S2292,515,S0,Male,43,4,132829.35,2,0,0,113300.55,0
2778,4961,15739292,S346,513,S1,Male,49,4,129744.07,1,1,1,65711.07,1
2779,8563,15773098,S1152,682,S0,Male,39,5,129544.97,1,1,1,63085.63,0
2780,3926,15752502,S1905,603,S0,Male,52,5,62397.41,2,1,1,131419.16,0
2781,1627,15672610,S2122,541,S1,Female,42,7,123943.7,2,1,1,79903.68,0
2782,5290,15630167,S673,603,S0,Female,66,6,62397.41,2,1,1,129630.35,0
2783,2188,15704771,S1161,603,S1,Male,43,6,130752.26,2,1,0,70988.21,0
2784,5114,15567446,S2031,576,S0,Female,31,5,156278.95,2,1,0,88652.33,0
2785,6656,15731148,S1583,710,S2,Male,49,5,105624.78,1,1,1,73649.66,0
2786,2184,15605965,S1617,595,S0,Female,36,3,138927.16,1,1,0,71963.6,0
2787,6796,15748608,S379,625,S0,Female,34,4,108410.04,2,0,1,69479.52,0
2788,2087,15654296,S452,636,S0,Female,46,3,62397.41,1,0,1,105110.34,1
2789,5161,15784209,S423,718,S1,Female,38,3,110853.29,1,1,1,116226.58,0
2790,7675,15706071,S1479,558,S0,Male,58,5,100950.36,2,0,1,63418.07,0
2791,2340,15669945,S2272,571,S0,Female,47,5,62397.41,2,1,1,134500.1,0
2792,1696,15573077,S1765,560,S1,Female,47,4,123664.68,1,0,0,113174.26,0
2793,1397,15790659,S745,499,S1,Male,47,4,114839.03,2,1,1,135492.41,1
2794,7826,15664681,S615,625,S0,Male,44,3,140232.8,1,1,1,116167.4,0
2795,524,15692671,S439,605,S0,Male,38,5,121966.66,1,0,0,59138.12,0
2796,5361,15624170,S1868,485,S1,Male,43,3,128223.8,2,1,1,125020.76,0
2797,7254,15619514,S1269,690,S0,Male,44,2,62397.41,1,0,0,83184.62,0
2798,126,15719779,S2076,626,S1,Male,57,4,148007.24,1,1,1,71185.02,0
2799,6401,15640280,S1663,583,S2,Male,47,6,62397.41,2,0,0,84037.57,0
2800,3564,15703019,S269,563,S1,Male,40,5,126631.6,1,0,1,93305.46,0
2801,7052,15636700,S758,625,S1,Female,55,5,114289.05,2,1,0,118290.42,1
2802,5650,15800688,S2238,691,S0,Male,45,3,127624.17,2,0,1,118498.07,0
2803,929,15578096,S1458,539,S2,Male,46,5,114936.6,1,0,0,91981.71,1
2804,9317,15649858,S2527,622,S1,Female,48,3,134522.0,1,1,0,128463.95,1
2805,9431,15637366,S2452,652,S0,Female,44,7,62397.41,1,1,1,118809.99,1
2806,9520,15577913,S2055,597,S2,Female,36,5,62397.41,2,1,0,107094.63,0
2807,7880,15797160,S1939,619,S2,Male,35,5,140562.73,1,1,0,58300.24,0
2808,4514,15714874,S1186,631,S1,Male,39,5,126799.52,1,1,0,124827.86,0
2809,6524,15615012,S148,652,S2,Male,44,5,114040.19,1,0,1,140324.39,0
2810,7285,15698572,S1239,571,S2,Female,47,4,62397.41,2,1,1,139686.36,0
2811,4894,15805704,S2135,687,S2,Male,33,5,62397.41,2,1,0,112635.96,0
2812,7688,15664150,S1424,600,S2,Female,34,5,62397.41,2,1,1,130602.92,0
2813,4126,15734628,S540,598,S1,Female,48,5,128625.52,1,0,0,136104.18,1
2814,7074,15647453,S1880,587,S0,Female,43,6,126913.41,1,1,0,94072.51,0
2815,9272,15705352,S1831,636,S0,Female,42,4,62397.41,2,1,0,124876.88,0
2816,8685,15566269,S2002,642,S2,Male,45,4,103404.67,1,1,0,137483.88,0
2817,8400,15774316,S273,652,S0,Female,43,4,118536.47,1,0,0,115568.94,0
2818,2807,15616922,S1721,559,S0,Male,52,3,62397.41,3,1,1,101715.57,1
2819,8214,15777830,S1703,539,S0,Female,44,4,134903.82,1,1,0,130638.37,0
2820,4819,15719649,S1141,650,S2,Male,37,3,119321.33,1,1,1,85146.64,0
2821,2029,15650575,S778,538,S2,Female,51,5,62397.41,4,1,1,93146.95,1
2822,3363,15697283,S1970,583,S0,Female,34,4,62397.41,2,1,1,124450.55,0
2823,7805,15798424,S268,558,S1,Female,50,3,113807.42,3,1,0,87005.04,1
2824,1779,15700710,S1213,561,S0,Male,57,6,62397.41,2,0,0,101615.46,1
2825,4808,15678333,S2273,737,S1,Male,58,6,129872.56,3,0,0,122537.31,1
2826,7067,15700540,S290,733,S0,Female,42,5,103143.97,2,1,0,91923.21,0
2827,5820,15739054,S1449,533,S1,Male,47,6,147988.98,2,0,0,127506.09,0
2828,635,15680405,S2193,693,S2,Male,41,3,62397.41,2,1,1,76877.48,0
2829,4591,15783097,S952,635,S1,Male,37,3,101139.73,2,0,0,63244.97,0
2830,8852,15699492,S1626,563,S0,Male,48,5,62397.41,2,1,1,92972.9,0
2831,685,15782418,S2293,625,S1,Female,44,3,117727.81,1,1,0,125395.2,0
2832,5476,15659236,S2522,698,S0,Male,43,5,152155.81,1,1,0,86037.22,1
2833,1860,15722010,S748,664,S2,Female,56,4,62397.41,2,1,1,72018.71,0
2834,8242,15581115,S2449,622,S1,Male,37,5,124037.98,2,1,0,85394.32,0
2835,5232,15613014,S501,659,S0,Male,45,6,129113.16,2,0,0,131722.98,0
2836,612,15672397,S1839,638,S1,Male,37,5,120341.36,2,1,1,121068.11,0
2837,7424,15671915,S23,684,S0,Female,34,4,62397.41,2,1,0,86187.13,0
2838,4340,15728224,S19,690,S2,Female,44,5,109904.46,2,1,0,140329.91,0
2839,4167,15689671,S379,629,S2,Female,50,7,62397.41,2,1,1,125421.81,1
2840,9068,15694209,S1933,495,S0,Male,58,5,62397.41,2,1,1,127059.87,0
2841,5768,15775294,S442,729,S0,Male,37,5,121604.22,1,1,1,134996.25,0
2842,946,15791767,S1333,588,S0,Male,33,5,101543.76,2,1,0,121378.91,0
2843,7904,15649450,S356,574,S2,Female,37,5,62397.41,2,1,0,128346.62,0
2844,2554,15747807,S475,655,S0,Male,39,5,62397.41,2,1,0,116152.6,0
2845,9644,15809826,S2278,618,S1,Male,36,5,128417.12,1,0,1,61478.49,1
2846,4069,15670496,S1119,664,S0,Male,37,3,62397.41,1,1,1,134540.81,0
2847,610,15800620,S885,607,S1,Female,51,5,113282.89,2,1,0,62824.94,0
2848,7993,15655123,S248,641,S2,Male,42,3,136735.23,1,1,1,86988.34,0
2849,7095,15681402,S41,728,S1,Male,39,6,136811.34,1,0,0,142146.67,0
2850,2308,15689661,S854,638,S1,Female,42,6,140454.23,1,1,0,107952.74,0
2851,6602,15668504,S2290,610,S0,Male,33,3,113957.85,2,1,1,106538.35,0
2852,1156,15727177,S192,722,S2,Male,42,3,62397.41,2,1,0,79419.12,0
2853,4112,15812518,S1560,623,S0,Female,51,5,120365.81,2,1,1,80089.08,0
2854,2198,15715988,S1551,598,S1,Male,42,3,113405.63,1,1,1,89787.63,1
2855,5785,15776467,S1777,664,S0,Male,39,4,134987.99,2,1,0,105883.16,0
2856,4727,15798256,S1391,645,S2,Male,38,3,62397.41,2,1,0,117240.83,0
2857,2320,15787772,S138,564,S1,Male,33,6,132425.77,1,0,0,80616.72,0
2858,9728,15783691,S377,519,S2,Male,35,4,62397.41,2,1,0,130020.81,0
2859,2715,15803886,S1797,569,S1,Male,36,6,135423.31,2,1,0,120174.33,0
2860,8956,15648455,S182,498,S1,Male,38,3,91054.61,2,1,1,60026.73,0
2861,8330,15665221,S2438,606,S2,Male,39,4,62397.41,2,1,0,130143.82,0
2862,7319,15580623,S2060,620,S0,Female,44,5,62397.41,2,1,1,113292.26,0
2863,6272,15597949,S1296,627,S0,Female,42,3,62397.41,2,1,1,86825.83,0
2864,8521,15772030,S1025,676,S0,Male,44,7,62397.41,1,1,0,111831.8,1
2865,3190,15616811,S406,666,S0,Male,37,5,62397.41,2,1,1,87684.98,0
2866,8526,15703923,S1799,725,S1,Female,47,6,120994.4,1,1,0,137994.09,1
2867,4479,15579996,S983,564,S0,Female,37,4,62397.41,2,1,1,106466.21,0
2868,5915,15608804,S1093,645,S0,Female,35,4,62397.41,1,1,0,79412.14,0
2869,3105,15749540,S1375,583,S0,Female,38,6,125385.11,2,1,1,112846.05,0
2870,6187,15794661,S2258,520,S0,Female,33,6,126718.14,2,1,1,135373.08,0
2871,6745,15764073,S24,598,S0,Female,53,4,106818.47,1,1,0,86994.56,1
2872,9871,15642821,S1164,523,S0,Male,43,5,62397.41,1,1,1,81733.0,1
2873,7503,15623630,S300,694,S0,Female,34,5,62397.41,2,1,0,118751.33,0
2874,7292,15606158,S2521,619,S2,Male,39,3,62397.41,2,1,1,124756.11,0
2875,362,15640133,S2237,621,S0,Female,57,3,62397.41,1,1,1,82543.25,1
2876,9268,15706762,S1196,658,S0,Male,45,4,62397.41,1,0,0,111197.04,1
2877,5467,15744046,S2426,592,S0,Female,34,6,62397.41,1,1,0,66042.16,0
2878,8885,15714920,S978,673,S1,Female,42,6,140946.32,1,1,0,77053.65,0
2879,6241,15633260,S1642,672,S0,Male,40,4,111431.88,1,1,1,80251.09,0
2880,6164,15732437,S1180,576,S1,Male,39,6,108968.62,2,1,0,58092.49,0
2881,8851,15734886,S1798,630,S0,Male,42,5,116159.92,1,0,0,67923.63,0
2882,8175,15704819,S58,516,S2,Female,39,5,100596.37,1,1,1,124926.06,0
2883,6923,15748639,S297,651,S1,Female,55,4,126523.08,3,1,1,91756.5,1
2884,4151,15593976,S2522,670,S0,Female,37,4,117976.4,1,1,1,97755.99,0
2885,1996,15701522,S802,573,S2,Male,49,7,62397.41,2,1,1,136152.72,0
2886,8876,15609254,S2399,608,S2,Female,33,7,100199.67,1,1,0,82567.87,0
2887,5640,15588695,S1379,709,S0,Female,44,7,112550.7,1,1,0,94447.46,0
2888,4235,15789413,S460,601,S1,Female,45,5,142017.91,1,1,1,113547.82,0
2889,5770,15782591,S1427,528,S0,Male,34,3,101503.12,1,1,1,58410.12,0
2890,5504,15685872,S1554,673,S2,Male,61,4,85393.1,2,1,0,91344.32,1
2891,6972,15598892,S2564,707,S1,Male,65,5,122551.93,2,1,1,89181.35,0
2892,364,15788483,S2289,620,S1,Male,44,5,105708.51,2,1,1,107342.19,0
2893,3819,15661380,S913,547,S0,Male,40,4,123228.45,1,1,0,61769.24,0
2894,8342,15583392,S2343,741,S0,Female,39,3,62397.41,2,0,0,127973.04,0
2895,5913,15753370,S926,579,S1,Male,44,2,129937.25,1,1,1,102442.7,0
2896,378,15672930,S411,708,S0,Female,53,7,62397.41,2,1,0,138233.79,0
2897,2147,15703563,S1889,596,S2,Female,42,5,111079.15,1,1,0,90447.13,0
2898,6189,15796370,S1714,555,S0,Male,37,4,62397.41,1,1,0,129468.88,0
2899,6531,15603481,S13,542,S0,Female,56,5,62397.41,2,0,1,140115.05,1
2900,4689,15662098,S69,682,S2,Female,42,3,127939.91,1,0,0,72194.84,0
2901,6651,15795132,S2181,546,S0,Female,44,5,62397.41,1,1,1,100216.91,0
2902,5682,15677783,S383,603,S0,Male,41,5,127147.96,1,1,0,138486.84,0
2903,4266,15666200,S750,589,S0,Male,52,5,125358.07,2,1,0,127650.72,0
2904,5437,15621440,S1227,628,S0,Female,39,4,62397.41,1,1,0,122230.1,0
2905,1212,15616330,S2414,631,S0,Male,39,4,62397.41,2,1,1,102380.12,0
2906,4398,15762708,S2432,649,S1,Male,42,6,99177.9,2,1,1,68262.44,0
2907,2245,15694556,S2032,664,S2,Female,32,5,151760.95,2,0,0,91455.96,0
2908,371,15709338,S1552,599,S1,Female,50,7,134716.71,2,1,1,128141.04,1
2909,9792,15642579,S794,666,S2,Male,44,6,104121.73,1,1,0,100464.14,0
2910,137,15780846,S2290,652,S2,Male,32,5,145278.62,1,0,0,117484.31,0
2911,6991,15667871,S1232,622,S0,Female,47,3,62397.41,2,1,0,121101.13,0
2912,5543,15575691,S382,519,S0,Male,48,5,108357.73,1,1,0,62172.63,0
2913,4399,15682576,S381,516,S1,Male,39,6,144968.15,2,1,1,59093.45,0
2914,523,15802478,S2512,625,S2,Male,44,5,113736.32,1,1,1,100271.82,0
2915,9161,15673599,S2404,570,S1,Male,43,3,129197.41,1,0,1,120981.66,0
2916,9711,15694321,S1087,718,S1,Male,56,4,121230.87,1,1,0,97170.43,1
2917,3510,15641629,S797,749,S0,Female,42,6,130192.9,1,1,1,62107.14,0
2918,7769,15578211,S149,644,S1,Male,49,3,154665.87,2,0,1,71981.91,0
2919,5500,15602647,S1845,562,S0,Male,42,5,62397.41,2,1,0,77649.65,0
2920,4332,15810227,S2107,606,S2,Female,42,7,132945.39,2,1,1,112561.08,0
2921,1498,15711398,S1415,539,S0,Male,47,2,62397.41,1,0,0,93485.48,0
2922,1284,15790379,S2008,650,S0,Female,34,2,118012.95,1,0,1,105047.93,0
2923,6494,15788920,S1311,660,S0,Male,37,3,140860.1,1,0,0,114781.67,0
2924,793,15803365,S83,540,S2,Female,41,6,62397.41,2,1,1,64431.29,0
2925,9848,15702300,S965,641,S0,Male,44,6,99060.26,2,1,0,99547.23,0
2926,8923,15618171,S2455,734,S0,Female,43,3,114977.34,1,1,0,83661.15,1
2927,8263,15570681,S1368,699,S1,Male,35,4,125301.67,2,1,1,102560.41,0
2928,4780,15709861,S382,686,S0,Female,30,6,62397.41,2,0,1,116680.2,0
2929,2472,15745843,S1459,626,S2,Male,54,5,62397.41,1,0,1,93468.13,0
2930,65,15775546,S2512,511,S2,Female,46,5,62397.41,1,1,1,92035.75,0
2931,6560,15713644,S2448,690,S1,Female,37,3,112435.98,1,1,0,142168.81,0
2932,2787,15634564,S669,600,S0,Male,42,3,134101.14,1,0,1,95187.68,0
